"Reporter.Name"	"allData.replica1"	"allData.replica2"
"37807"	"tcruzi-27937"	6315.19	1575.89
"37808"	"tcruzi-27938"	10609.67	5800.1
"37911"	"tcruzi-28041"	1706.69	758.28
"37918"	"tcruzi-28048"	5043.28	1009.68
"37919"	"tcruzi-28049"	4088.33	526.57
"37920"	"tcruzi-28050"	7187.44	2526.1
"37939"	"tcruzi-28069"	11765.38	3549.97
"38230"	"tcruzi-28360"	16659.04	6712.38
"38355"	"tcruzi-28485"	21889.2	10860.76
"38544"	"tcruzi-28674"	1515.09	398.38
"38574"	"tcruzi-28704"	2154.64	650.86
"38770"	"tcruzi-28900"	4811.61	1742.31
"38821"	"tcruzi-28951"	21628.4	12488.61
"38867"	"tcruzi-28997"	18852.37	6534.12
"38868"	"tcruzi-28998"	25915.28	15899.36
"38870"	"tcruzi-29000"	27463.96	30392.2
"38871"	"tcruzi-29001"	29770.92	26593.7
"38876"	"tcruzi-29006"	28611.95	28903.63
"38877"	"tcruzi-29007"	30647.56	28959.88
"38887"	"tcruzi-29017"	25742.32	18772.57
"38888"	"tcruzi-29018"	5029.75	1698.9
"38897"	"tcruzi-29027"	28073.42	16228.65
"38898"	"tcruzi-29028"	5433.63	1922.14
"38955"	"tcruzi-29085"	11419.5	4675.57
"39051"	"tcruzi-29181"	24219.71	16400.2
"39402"	"tcruzi-29532"	904.35	569.73
"39488"	"tcruzi-29618"	7776.79	11447.36
"39489"	"tcruzi-29619"	17530.93	14807.79
"39595"	"tcruzi-29725"	20414.5	24010.83
"39596"	"tcruzi-29726"	26705.98	28232.64
"39631"	"tcruzi-29761"	265.11	96.62
"39769"	"tcruzi-29899"	7585.49	2252.06
"39973"	"tcruzi-30103"	4371.53	1422.44
"40162"	"tcruzi-30292"	3751.66	1858.53
"40280"	"tcruzi-30410"	29656.09	26044.69
"40458"	"tcruzi-30588"	815.51	126.44
"40504"	"tcruzi-30634"	927.66	176.25
"40549"	"tcruzi-30679"	5809.3	1926.57
"40550"	"tcruzi-30680"	27355.36	21954.53
"40772"	"tcruzi-30902"	25783.03	22877.8
"40789"	"tcruzi-30919"	5635.04	2578.02
"40791"	"tcruzi-30921"	3871.34	2390.06
"40793"	"tcruzi-30923"	1421.62	1767.78
"40794"	"tcruzi-30924"	26152.4	21220.15
"40795"	"tcruzi-30925"	3484.08	1156.26
"40796"	"tcruzi-30926"	25872.23	20926.35
"40799"	"tcruzi-30929"	14988.18	11249.16
"40801"	"tcruzi-30931"	21042.4	13123.26
"40802"	"tcruzi-30932"	1947.3	376.18
"40805"	"tcruzi-30935"	5043.15	2536.8
"40807"	"tcruzi-30937"	6445.11	1559.76
"41548"	"tcruzi-31678"	1609.68	643.89
"41678"	"tcruzi-31808"	1660.31	259.96
"41707"	"tcruzi-31837"	8690.11	3795.21
"41708"	"tcruzi-31838"	17419.88	6554.85
"42207"	"tcruzi-32337"	1299.35	705.2
"42212"	"tcruzi-32342"	20567.74	15755.98
"42553"	"tcruzi-32683"	92.17	59.65
"42556"	"tcruzi-32686"	128.46	71.74
"42753"	"tcruzi-32883"	4173.77	1003.32
"43141"	"tcruzi-33271"	1988.54	1065.42
"43170"	"tcruzi-33300"	253.88	137.87
"43171"	"tcruzi-33301"	260.05	163.86
"43206"	"tcruzi-33336"	13206.02	7062.72
"43244"	"tcruzi-33374"	374.83	248.76
"43328"	"tcruzi-33458"	692.82	186.9
"43370"	"tcruzi-33500"	46.21	53.94
"43451"	"tcruzi-33581"	5682.63	2410.71
"43565"	"tcruzi-33695"	14058.14	12344.62
"43566"	"tcruzi-33696"	15313.28	12833.99
"43707"	"tcruzi-33837"	787.62	248.21
