"Reporter.Name"	"allData.replica1"	"allData.replica2"
"354478"	"tcruzi-mutagenesis-scan-26443"	23247.38	20868.47
"354975"	"tcruzi-mutagenesis-scan-26940"	37897.22	35788.12
"355122"	"tcruzi-mutagenesis-scan-27087"	20822	15476.07
"355124"	"tcruzi-mutagenesis-scan-27089"	35570.43	35805.94
"355125"	"tcruzi-mutagenesis-scan-27090"	37289.79	35486.48
"355126"	"tcruzi-mutagenesis-scan-27091"	34325.09	31821.05
"355127"	"tcruzi-mutagenesis-scan-27092"	792.32	826.72
"355128"	"tcruzi-mutagenesis-scan-27093"	292.49	267.9
"355129"	"tcruzi-mutagenesis-scan-27094"	28396.68	27246.11
"355130"	"tcruzi-mutagenesis-scan-27095"	40617.7	35761.5
"355131"	"tcruzi-mutagenesis-scan-27096"	42641.31	34776.67
"355132"	"tcruzi-mutagenesis-scan-27097"	33692.87	36663.53
"355133"	"tcruzi-mutagenesis-scan-27098"	7703.64	7301.55
"355134"	"tcruzi-mutagenesis-scan-27099"	30694.8	28191.82
"355135"	"tcruzi-mutagenesis-scan-27100"	31811.53	31894.95
"356367"	"tcruzi-mutagenesis-scan-28332"	40200.94	35398.06
"357095"	"tcruzi-mutagenesis-scan-29060"	44312.99	40624.31
"357116"	"tcruzi-mutagenesis-scan-29081"	22713.86	19591.35
"357117"	"tcruzi-mutagenesis-scan-29082"	35900.51	34725.52
"357118"	"tcruzi-mutagenesis-scan-29083"	31206.39	31039.27
"357119"	"tcruzi-mutagenesis-scan-29084"	31480.77	31040.41
"357120"	"tcruzi-mutagenesis-scan-29085"	986.34	835.84
"357121"	"tcruzi-mutagenesis-scan-29086"	364.92	168.46
"357122"	"tcruzi-mutagenesis-scan-29087"	31465.7	26151.09
"357123"	"tcruzi-mutagenesis-scan-29088"	36365.26	34198.01
"357124"	"tcruzi-mutagenesis-scan-29089"	37384.85	35581.4
"357125"	"tcruzi-mutagenesis-scan-29090"	39543.21	37017.08
"357126"	"tcruzi-mutagenesis-scan-29091"	9300.85	7014.14
"357127"	"tcruzi-mutagenesis-scan-29092"	28502.73	24947.28
"357128"	"tcruzi-mutagenesis-scan-29093"	36177.37	30274.83
"357884"	"tcruzi-mutagenesis-scan-29849"	18851.76	22309.23
"358943"	"tcruzi-mutagenesis-scan-30908"	24919.6	23060.91
"358975"	"tcruzi-mutagenesis-scan-30940"	27208.38	22590.95
"358978"	"tcruzi-mutagenesis-scan-30943"	21390.44	16503.72
"358979"	"tcruzi-mutagenesis-scan-30944"	25108.94	20730.51
"358980"	"tcruzi-mutagenesis-scan-30945"	26016.49	22968.55
"358981"	"tcruzi-mutagenesis-scan-30946"	21738.44	20954.24
"358982"	"tcruzi-mutagenesis-scan-30947"	434.23	333.06
"358983"	"tcruzi-mutagenesis-scan-30948"	918.33	662.28
"358984"	"tcruzi-mutagenesis-scan-30949"	27986.82	22902.15
"358985"	"tcruzi-mutagenesis-scan-30950"	24839.5	16825.77
"358986"	"tcruzi-mutagenesis-scan-30951"	28400.07	24445.01
"358987"	"tcruzi-mutagenesis-scan-30952"	4934.06	1538.22
"358988"	"tcruzi-mutagenesis-scan-30953"	15630.67	11356.13
"358989"	"tcruzi-mutagenesis-scan-30954"	19100.49	16212.09
"359896"	"tcruzi-mutagenesis-scan-31861"	45203.7	37709.46
"361643"	"tcruzi-mutagenesis-scan-33608"	22463.78	14553.18
"361691"	"tcruzi-mutagenesis-scan-33656"	35511.09	34276.14
"361692"	"tcruzi-mutagenesis-scan-33657"	31909.94	33588.97
"361693"	"tcruzi-mutagenesis-scan-33658"	34669.6	32036.73
"361694"	"tcruzi-mutagenesis-scan-33659"	1617.69	1097.46
"361695"	"tcruzi-mutagenesis-scan-33660"	352.75	176.71
"361696"	"tcruzi-mutagenesis-scan-33661"	28121.83	26365.31
"361697"	"tcruzi-mutagenesis-scan-33662"	37265.91	29400.47
"361698"	"tcruzi-mutagenesis-scan-33663"	41124.86	35373.79
"361699"	"tcruzi-mutagenesis-scan-33664"	36935.94	37882.15
"361700"	"tcruzi-mutagenesis-scan-33665"	42472.98	35249.19
"361701"	"tcruzi-mutagenesis-scan-33666"	10977.59	9697.35
"361702"	"tcruzi-mutagenesis-scan-33667"	32972.19	25204.25
"361703"	"tcruzi-mutagenesis-scan-33668"	39124.28	33251.52
